Gene	apo_rank	ABrank	ALrank
KCNAB1	6156	NA	NA
MYL4	6157	NA	NA
FLJ12584	6158	NA	NA
ZGPAT	6159	NA	NA
RPL29	6160	NA	NA
VEGFB	6161	NA	NA
FLJ20298	6162	NA	NA
WDHD1	6163	NA	NA
SIAT8B	6164	NA	NA
EREG	6165	NA	NA
ADH1B	6166	NA	NA
OPRM1	6167	NA	NA
SERPINF2	6168	NA	NA
PRSS12	6169	NA	NA
MAN1B1	6170	NA	NA
ABCA6	6171	NA	NA
PRPF4	6172	NA	NA
ALG3	6173	NA	NA
LAPTM4B	6174	NA	NA
DLX5	6175	NA	NA
CGI-141	6176	NA	NA
SOSTDC1	6177	NA	NA
WDR47	6178	NA	NA
FKBP1B	6179	NA	NA
PDE10A	6180	NA	NA
DAG1	6181	NA	NA
VIL2	6182	NA	NA
ZNF228	6183	NA	NA
SHREW1	6184	NA	NA
DUOX2	6185	NA	NA
DR1	6186	NA	NA
NPFF	6187	NA	NA
IL10	6188	NA	NA
MOCS1	6189	NA	NA
MYCT1	6190	NA	NA
SFPQ	6191	NA	NA
FLJ23861	6192	NA	NA
RPS20	6193	NA	NA
P4HB	6194	NA	NA
GPSM2	6195	NA	NA
MYH9	6196	NA	NA
DZIP1	6197	NA	NA
PWP2H	6198	NA	NA
ALDH3A2	6199	NA	NA
KIAA0779	6200	NA	NA
DT1P1A10	6201	NA	NA
HTR7	6202	NA	NA
VPS16	6203	NA	NA
KIAA0103	6204	NA	NA
NLK	6205	NA	NA
FLJ22222	6206	NA	NA
USP16	6207	NA	NA
BAPX1	6208	NA	NA
SFRS14	6209	NA	NA
CRYGA	6210	NA	NA
WSB1	6211	NA	NA
AGRN	6212	NA	NA
IL11	6213	NA	NA
CLDN3	6214	NA	NA
ZNF592	6215	NA	NA
PSTPIP1	6216	NA	NA
GTPBP2	6217	NA	NA
HPRP8BP	6218	NA	NA
PGAP1	6219	NA	NA
CDK2	6220	NA	NA
GCKR	6221	NA	NA
PTK9L	6222	NA	NA
GTF2A2	6223	NA	NA
KCTD12	6224	NA	NA
RBAF600	6225	NA	NA
DUOX1	6226	NA	NA
SHFM1	6227	NA	NA
CCL20	6228	NA	NA
HMGA1	6229	NA	NA
AGTR1	6230	NA	NA
DKFZP564A022	6231	NA	NA
PAIP1	6232	NA	NA
RAMP3	6233	NA	NA
ENTPD6	6234	NA	NA
NCOA4	6235	NA	NA
DCK	6236	NA	NA
OIP106	6237	NA	NA
DNAI1	6238	NA	NA
HRB2	6239	NA	NA
FHIT	6240	NA	NA
ABCA1	6241	NA	NA
ALDOB	6242	NA	NA
PTPN21	6243	NA	NA
RNF6	6244	NA	NA
RNASE6	6245	NA	NA
SLC38A3	6246	NA	NA
TOX	6247	NA	NA
ANKRD10	6248	NA	NA
ANTXR1	6249	NA	NA
HOXA4	6250	NA	NA
SMAD6	6251	NA	NA
ZNF643	6252	NA	NA
PTMA	6253	NA	NA
PLCL2	6254	NA	NA
RPL35A	6255	NA	NA
NUDT11	6256	NA	NA
BRD1	6257	NA	NA
IFI16	6258	NA	NA
PELI1	6259	NA	NA
LOC162427	6260	NA	NA
WDR7	6261	NA	NA
MGRN1	6262	NA	NA
ENPP4	6263	NA	NA
SERPINA1	6264	NA	NA
FLJ20259	6265	NA	NA
MXI1	6266	NA	NA
NUP107	6267	NA	NA
ZNF434	6268	NA	NA
AQP8	6269	NA	NA
PLIN	6270	NA	NA
TMEM28	6271	NA	NA
MAEA	6272	NA	NA
DNASE2	6273	NA	NA
HBXIP	6274	NA	NA
KIAA1199	6275	NA	NA
UBQLN2	6276	NA	NA
RUVBL1	6277	NA	NA
DNAJA1	6278	NA	NA
PRPF4B	6279	NA	NA
STK19	6280	NA	NA
RFX2	6281	NA	NA
KRTHA5	6282	NA	NA
COVA1	6283	NA	NA
APOL1	6284	NA	NA
FGF8	6285	NA	NA
CCR5	6286	NA	NA
FLJ20718	6287	NA	NA
PTPN22	6288	NA	NA
ABCC10	6289	NA	NA
PTDSS2	6290	NA	NA
P29	6291	NA	NA
CHRM5	6292	NA	NA
ZDHHC4	6293	NA	NA
SLC5A4	6294	NA	NA
GP9	6295	NA	NA
HCRTR1	6296	NA	NA
RAB7	6297	NA	NA
CLDN14	6298	NA	NA
SLC36A1	6299	NA	NA
GPR124	6300	NA	NA
PDE4D	6301	NA	NA
PHF14	6302	NA	NA
PPP4R1	6303	NA	NA
EXT1	6304	NA	NA
CNGB1	6305	NA	NA
PRR4	6306	NA	NA
KHSRP	6307	NA	NA
UBD	6308	NA	NA
MET	6309	NA	NA
ADCY1	6310	NA	NA
NRIP3	6311	NA	NA
YEATS4	6312	NA	NA
CXCL14	6313	NA	NA
KIAA0252	6314	NA	NA
ADD1	6315	NA	NA
HSD11B2	6316	NA	NA
DOC2A	6317	NA	NA
TFPI2	6318	NA	NA
SPINK4	6319	NA	NA
POT1	6320	NA	NA
MYOG	6321	NA	NA
A4GNT	6322	NA	NA
SLCO1C1	6323	NA	NA
SSX4	6324	NA	NA
TIMP4	6325	NA	NA
MED18	6326	NA	NA
PRL	6327	NA	NA
CD1B	6328	NA	NA
CCL16	6329	NA	NA
GRAP	6330	NA	NA
HSPC176	6331	NA	NA
APH-1A	6332	NA	NA
TNPO1	6333	NA	NA
AMBN	6334	NA	NA
CLDN17	6335	NA	NA
KIAA1608	6336	NA	NA
DKFZP586A0522	6337	NA	NA
PLAC4	6338	NA	NA
RPL39	6339	NA	NA
CDK3	6340	NA	NA
MYL9	6341	NA	NA
KCNS1	6342	NA	NA
CCNB2	6343	NA	NA
FRMD4A	6344	NA	NA
PPRC1	6345	NA	NA
DUSP7	6346	NA	NA
RPS17	6347	NA	NA
S100A2	6348	NA	NA
MKL2	6349	NA	NA
CSNK1G3	6350	NA	NA
NEK4	6351	NA	NA
MGC13138	6352	NA	NA
FLJ10326	6353	NA	NA
TEKT2	6354	NA	NA
UBE1L	6355	NA	NA
VDAC3	6356	NA	NA
EMR1	6357	NA	NA
HSPA4	6358	NA	NA
FNDC3	6359	NA	NA
HIST1H4A	6360	NA	NA
MAP3K9	6361	NA	NA
ADORA2A	6362	NA	NA
LMO6	6363	NA	NA
GGA2	6364	NA	NA
CDCA4	6365	NA	NA
MTMR8	6366	NA	NA
COL5A3	6367	NA	NA
CROC4	6368	NA	NA
ADRA1A	6369	NA	NA
CDC25C	6370	NA	NA
CETP	6371	NA	NA
HCRT	6372	NA	NA
LAP3	6373	NA	NA
ZNF212	6374	NA	NA
GAS2	6375	NA	NA
MYOM1	6376	NA	NA
PRPF39	6377	NA	NA
VPS4A	6378	NA	NA
FNTB	6379	NA	NA
CNGA3	6380	NA	NA
IL1B	6381	NA	NA
PMF1	6382	NA	NA
ABL1	6383	NA	NA
TNFRSF12A	6384	NA	NA
CML2	6385	NA	NA
PDE9A	6386	NA	NA
FAF1	6387	NA	NA
BTG3	6388	NA	NA
NINJ1	6389	NA	NA
SLC7A9	6390	NA	NA
CASQ1	6391	NA	NA
TAC3	6392	NA	NA
SIRT1	6393	NA	NA
PIK3C3	6394	NA	NA
FLJ12571	6395	NA	NA
EBAG9	6396	NA	NA
FIP1L1	6397	NA	NA
ACTL6B	6398	NA	NA
STMN3	6399	NA	NA
HTR1F	6400	NA	NA
GDAP2	6401	NA	NA
VIL1	6402	NA	NA
DKKL1	6403	NA	NA
GABRB2	6404	NA	NA
RPS18	6405	NA	NA
F25965	6406	NA	NA
FLJ21168	6407	NA	NA
CEBPB	6408	NA	NA
ARID3B	6409	NA	NA
GTF2F2	6410	NA	NA
FHL5	6411	NA	NA
SLC2A5	6412	NA	NA
TRAPPC3	6413	NA	NA
FLJ10305	6414	NA	NA
FTCD	6415	NA	NA
SH3MD1	6416	NA	NA
SNRPA1	6417	NA	NA
RPS12	6418	NA	NA
RAB30	6419	NA	NA
CP110	6420	NA	NA
APBB3	6421	NA	NA
BNIP3L	6422	NA	NA
RDS	6423	NA	NA
FLJ10081	6424	NA	NA
FLJ11588	6425	NA	NA
SSA2	6426	NA	NA
PDE3B	6427	NA	NA
GRAP2	6428	NA	NA
LCN1	6429	NA	NA
SYNGR1	6430	NA	NA
POU1F1	6431	NA	NA
LOC55565	6432	NA	NA
SNAPC3	6433	NA	NA
FLJ20850	6434	NA	NA
SNIP1	6435	NA	NA
TM7SF3	6436	NA	NA
IL1F9	6437	NA	NA
LMO1	6438	NA	NA
ZDHHC7	6439	NA	NA
POM121	6440	NA	NA
BMP6	6441	NA	NA
ABCD2	6442	NA	NA
ITCH	6443	NA	NA
HS2ST1	6444	NA	NA
CHERP	6445	NA	NA
UBE2Q	6446	NA	NA
SLC19A1	6447	NA	NA
ZNHIT1	6448	NA	NA
RPS8	6449	NA	NA
RRAGC	6450	NA	NA
PSMB9	6451	NA	NA
FMNL1	6452	NA	NA
TCOF1	6453	NA	NA
ALPL	6454	NA	NA
CEBPZ	6455	NA	NA
RPL5	6456	NA	NA
RPS7	6457	NA	NA
TNFRSF1B	6458	NA	NA
ZYX	6459	NA	NA
MRPS30	6460	NA	NA
SRGAP3	6461	NA	NA
GBL	6462	NA	NA
BAI3	6463	NA	NA
OR11A1	6464	NA	NA
RGS19	6465	NA	NA
GPRASP1	6466	NA	NA
ALOX5	6467	NA	NA
FLJ20245	6468	NA	NA
SLC9A3	6469	NA	NA
DCBLD2	6470	NA	NA
TNFSF15	6471	NA	NA
GAD2	6472	NA	NA
EFEMP1	6473	NA	NA
ITSN1	6474	NA	NA
PILRA	6475	NA	NA
UBAP2	6476	NA	NA
HADHA	6477	NA	NA
MGC16664	6478	NA	NA
PEX6	6479	NA	NA
CUGBP2	6480	NA	NA
PP1665	6481	NA	NA
VCAM1	6482	NA	NA
PRND	6483	NA	NA
EDNRA	6484	NA	NA
NUDT2	6485	NA	NA
RAB36	6486	NA	NA
COPS7A	6487	NA	NA
PCDH9	6488	NA	NA
GLTSCR2	6489	NA	NA
FLJ22471	6490	NA	NA
ADAMTS13	6491	NA	NA
FEV	6492	NA	NA
SS18	6493	NA	NA
MAFK	6494	NA	NA
CYP4A11	6495	NA	NA
CCKAR	6496	NA	NA
RBM25	6497	NA	NA
YWHAZ	6498	NA	NA
SLC4A3	6499	NA	NA
PTPN14	6500	NA	NA
SBF1	6501	NA	NA
SPG7	6502	NA	NA
ITGB1BP3	6503	NA	NA
ADAMTS5	6504	NA	NA
ICMT	6505	NA	NA
MRPL15	6506	NA	NA
RASSF2	6507	NA	NA
ATP1B3	6508	NA	NA
PTPRK	6509	NA	NA
NRIP1	6510	NA	NA
BAIAP3	6511	NA	NA
ATPAF2	6512	NA	NA
HSPC016	6513	NA	NA
SPAG6	6514	NA	NA
FLJ23560	6515	NA	NA
ATF7	6516	NA	NA
BSN	6517	NA	NA
FLJ20643	6518	NA	NA
AEBP1	6519	NA	NA
POLR2G	6520	NA	NA
OLFML2A	6521	NA	NA
SPO11	6522	NA	NA
GALGT	6523	NA	NA
ZNF482	6524	NA	NA
FLOT1	6525	NA	NA
MUS81	6526	NA	NA
ATP5A1	6527	NA	NA
SP2	6528	NA	NA
FLJ10546	6529	NA	NA
CD22	6530	NA	NA
PEX1	6531	NA	NA
PSCD4	6532	NA	NA
CHIA	6533	NA	NA
CEACAM8	6534	NA	NA
CREM	6535	NA	NA
FLJ23451	6536	NA	NA
SNAPC1	6537	NA	NA
MGC4645	6538	NA	NA
ACIN1	6539	NA	NA
RPL37A	6540	NA	NA
GNB1	6541	NA	NA
HEY1	6542	NA	NA
GSN	6543	NA	NA
MST4	6544	NA	NA
CHD9	6545	NA	NA
KDELC1	6546	NA	NA
SEC31L1	6547	NA	NA
CELSR1	6548	NA	NA
ZNF339	6549	NA	NA
TUBG2	6550	NA	NA
GDI1	6551	NA	NA
CREBBP	6552	NA	NA
VTN	6553	NA	NA
MOSPD2	6554	NA	NA
SLC43A1	6555	NA	NA
TCL1B	6556	NA	NA
CCNI	6557	NA	NA
LTBP2	6558	NA	NA
ATP5S	6559	NA	NA
PIK3R5	6560	NA	NA
KLRC3	6561	NA	NA
KCNJ8	6562	NA	NA
EDA	6563	NA	NA
TRPC5	6564	NA	NA
HUMCYT2A	6565	NA	NA
FLJ23588	6566	NA	NA
SFRS2	6567	NA	NA
PPP2R5D	6568	NA	NA
DLEC1	6569	NA	NA
KIAA0265	6570	NA	NA
COL1A1	6571	NA	NA
ELF3	6572	NA	NA
THUMPD2	6573	NA	NA
CBX6	6574	NA	NA
COLQ	6575	NA	NA
DMPK	6576	NA	NA
NXF3	6577	NA	NA
EPS15	6578	NA	NA
ACVRL1	6579	NA	NA
SIAH1	6580	NA	NA
SPIB	6581	NA	NA
MYL5	6582	NA	NA
RHOH	6583	NA	NA
MMRP19	6584	NA	NA
ROR2	6585	NA	NA
PLA2G1B	6586	NA	NA
CKM	6587	NA	NA
TAS2R14	6588	NA	NA
DEFA5	6589	NA	NA
DVL3	6590	NA	NA
ZFP161	6591	NA	NA
FAM12A	6592	NA	NA
NDOR1	6593	NA	NA
FLJ11004	6594	NA	NA
ACTL7B	6595	NA	NA
FLJ38507	6596	NA	NA
CABIN1	6597	NA	NA
DKFZP564D0478	6598	NA	NA
NR5A2	6599	NA	NA
PRKRA	6600	NA	NA
HSPCA	6601	NA	NA
EXTL2	6602	NA	NA
"NALP1"	6603	NA	NA
RCD-8	6604	NA	NA
ARNTL2	6605	NA	NA
TIE	6606	NA	NA
MDH1	6607	NA	NA
ADAM19	6608	NA	NA
KCMF1	6609	NA	NA
LOC348180	6610	NA	NA
GARNL1	6611	NA	NA
NOVA1	6612	NA	NA
IFITM1	6613	NA	NA
KIAA0590	6614	NA	NA
MYF6	6615	NA	NA
VPS39	6616	NA	NA
BBP	6617	NA	NA
MATK	6618	NA	NA
CARD15	6619	NA	NA
KLF10	6620	NA	NA
CLN2	6621	NA	NA
PBP	6622	NA	NA
ADPN	6623	NA	NA
GPR12	6624	NA	NA
SLC8A1	6625	NA	NA
GPLD1	6626	NA	NA
STOM	6627	NA	NA
POLR2E	6628	NA	NA
CGI-115	6629	NA	NA
PPP4R2	6630	NA	NA
EGR4	6631	NA	NA
CHRNB4	6632	NA	NA
SEMA6C	6633	NA	NA
FLJ20211	6634	NA	NA
CXCL3	6635	NA	NA
FLJ10178	6636	NA	NA
ZSCAN2	6637	NA	NA
NFKBIB	6638	NA	NA
VRK2	6639	NA	NA
MAPK11	6640	NA	NA
FHL3	6641	NA	NA
KPNA5	6642	NA	NA
ENDOGL1	6643	NA	NA
PRIM2A	6644	NA	NA
PTPN4	6645	NA	NA
FBLN2	6646	NA	NA
DMD	6647	NA	NA
CALU	6648	NA	NA
BCL11B	6649	NA	NA
TMSNB	6650	NA	NA
FLJ11730	6651	NA	NA
G1P2	6652	NA	NA
XRCC1	6653	NA	NA
APCS	6654	NA	NA
MOCS3	6655	NA	NA
NPY5R	6656	NA	NA
AMPD3	6657	NA	NA
GPR52	6658	NA	NA
TRIM10	6659	NA	NA
GLE1L	6660	NA	NA
MINK	6661	NA	NA
REV1L	6662	NA	NA
ALDH3A1	6663	NA	NA
LATS1	6664	NA	NA
PGM5	6665	NA	NA
FLJ20013	6666	NA	NA
RAG2	6667	NA	NA
DKK4	6668	NA	NA
ADARB2	6669	NA	NA
HAP1	6670	NA	NA
CGI-07	6671	NA	NA
CTRL	6672	NA	NA
CENPF	6673	NA	NA
RBM10	6674	NA	NA
GPR85	6675	NA	NA
CTSL	6676	NA	NA
MYL3	6677	NA	NA
CCNA2	6678	NA	NA
EDIL3	6679	NA	NA
C5R1	6680	NA	NA
FGFR3	6681	NA	NA
ZNF135	6682	NA	NA
CSIG	6683	NA	NA
DRD3	6684	NA	NA
AAK1	6685	NA	NA
PITX2	6686	NA	NA
NCKAP1	6687	NA	NA
KRT9	6688	NA	NA
OPA3	6689	NA	NA
HNF4A	6690	NA	NA
CUGBP1	6691	NA	NA
ZFHX4	6692	NA	NA
PARK2	6693	NA	NA
TNFAIP6	6694	NA	NA
DGKB	6695	NA	NA
HIST1H4E	6696	NA	NA
ACCN4	6697	NA	NA
MAK3	6698	NA	NA
NR5A1	6699	NA	NA
CLCA4	6700	NA	NA
PGF	6701	NA	NA
PSARL	6702	NA	NA
PIP3AP	6703	NA	NA
LDLR	6704	NA	NA
MSH2	6705	NA	NA
RLF	6706	NA	NA
TPST1	6707	NA	NA
FOXO3A	6708	NA	NA
PDE11A	6709	NA	NA
ABCA4	6710	NA	NA
ADD3	6711	NA	NA
MUF1	6712	NA	NA
CIZ1	6713	NA	NA
RABEP1	6714	NA	NA
AP2B1	6715	NA	NA
IFIT5	6716	NA	NA
BTF3	6717	NA	NA
NCKIPSD	6718	NA	NA
MYST4	6719	NA	NA
TINF2	6720	NA	NA
ZNF174	6721	NA	NA
KIAA0323	6722	NA	NA
UBN1	6723	NA	NA
TULP4	6724	NA	NA
LYPLA1	6725	NA	NA
HSPC072	6726	NA	NA
SART3	6727	NA	NA
RPS6KB2	6728	NA	NA
TACR1	6729	NA	NA
E2F6	6730	NA	NA
GYS2	6731	NA	NA
CPSF6	6732	NA	NA
STRN3	6733	NA	NA
CDO1	6734	NA	NA
TNRC15	6735	NA	NA
GLRA2	6736	NA	NA
LILRB4	6737	NA	NA
POLE3	6738	NA	NA
ITGAX	6739	NA	NA
DLX4	6740	NA	NA
SLAMF8	6741	NA	NA
SART2	6742	NA	NA
MATN4	6743	NA	NA
WASPIP	6744	NA	NA
LEPRE1	6745	NA	NA
CHI3L2	6746	NA	NA
FLJ20254	6747	NA	NA
PPP1R16B	6748	NA	NA
MAPRE2	6749	NA	NA
PER3	6750	NA	NA
PNKP	6751	NA	NA
PSD4	6752	NA	NA
MAGEB3	6753	NA	NA
LILRA1	6754	NA	NA
HPS4	6755	NA	NA
ZNFN1A4	6756	NA	NA
TNNC1	6757	NA	NA
SPINLW1	6758	NA	NA
"NAP1L1"	6759	NA	NA
INSL6	6760	NA	NA
RPS11	6761	NA	NA
PPFIBP1	6762	NA	NA
KDELR1	6763	NA	NA
IL1F5	6764	NA	NA
AP3D1	6765	NA	NA
MAGEA11	6766	NA	NA
PRO1853	6767	NA	NA
PODXL2	6768	NA	NA
SLAMF7	6769	NA	NA
VGLL4	6770	NA	NA
CCS	6771	NA	NA
ROM1	6772	NA	NA
GRLF1	6773	NA	NA
PDGFRB	6774	NA	NA
PRSS1	6775	NA	NA
FLJ13231	6776	NA	NA
MRPL28	6777	NA	NA
VIPR2	6778	NA	NA
TSC2	6779	NA	NA
SULT2A1	6780	NA	NA
DDX27	6781	NA	NA
FLJ20309	6782	NA	NA
RPS27	6783	NA	NA
ZCCHC14	6784	NA	NA
SHC1	6785	NA	NA
HMGCS1	6786	NA	NA
NFASC	6787	NA	NA
LRCH4	6788	NA	NA
LOC93081	6789	NA	NA
CKS1B	6790	NA	NA
TNNT1	6791	NA	NA
PNMA1	6792	NA	NA
CHD1	6793	NA	NA
KLHL11	6794	NA	NA
TLE3	6795	NA	NA
EDEM1	6796	NA	NA
ZNF180	6797	NA	NA
CIT	6798	NA	NA
NISCH	6799	NA	NA
SYNJ2	6800	NA	NA
SIRT3	6801	NA	NA
B1	6802	NA	NA
POGZ	6803	NA	NA
MBD3	6804	NA	NA
PIPPIN	6805	NA	NA
OR1A1	6806	NA	NA
MAP4	6807	NA	NA
PLK3	6808	NA	NA
FPRL2	6809	NA	NA
GABPB2	6810	NA	NA
RANBP6	6811	NA	NA
RNF128	6812	NA	NA
TULP2	6813	NA	NA
OSBPL7	6814	NA	NA
PWP1	6815	NA	NA
PACSIN3	6816	NA	NA
GNG7	6817	NA	NA
AK2	6818	NA	NA
SBLF	6819	NA	NA
PRODH2	6820	NA	NA
ZNF221	6821	NA	NA
DDX31	6822	NA	NA
RPL3	6823	NA	NA
TRIT1	6824	NA	NA
ADAMTS9	6825	NA	NA
SH2D2A	6826	NA	NA
RDX	6827	NA	NA
AKR7A2	6828	NA	NA
MAP2K4	6829	NA	NA
DEFA6	6830	NA	NA
CA5A	6831	NA	NA
DDX3Y	6832	NA	NA
SURF5	6833	NA	NA
TG	6834	NA	NA
BTN1A1	6835	NA	NA
SH3BGR	6836	NA	NA
FLJ20558	6837	NA	NA
PTPRB	6838	NA	NA
FLJ12735	6839	NA	NA
PFAAP5	6840	NA	NA
CCM1	6841	NA	NA
THOC1	6842	NA	NA
CALM2	6843	NA	NA
ROCK2	6844	NA	NA
RNMTL1	6845	NA	NA
CD207	6846	NA	NA
DNAJC6	6847	NA	NA
FLJ12438	6848	NA	NA
CR1	6849	NA	NA
ZFP276	6850	NA	NA
ADRB3	6851	NA	NA
PTX1	6852	NA	NA
SSR1	6853	NA	NA
TBRG4	6854	NA	NA
UBA52	6855	NA	NA
KRT15	6856	NA	NA
CA9	6857	NA	NA
LSM6	6858	NA	NA
CENPA	6859	NA	NA
PRRG1	6860	NA	NA
APBB2	6861	NA	NA
MGAT2	6862	NA	NA
LSM1	6863	NA	NA
SLC16A5	6864	NA	NA
KIAA0701	6865	NA	NA
GLP2R	6866	NA	NA
MAD2L1BP	6867	NA	NA
NY-REN-58	6868	NA	NA
IRF2BP1	6869	NA	NA
CIDEA	6870	NA	NA
OGT	6871	NA	NA
NGB	6872	NA	NA
BTNL3	6873	NA	NA
PKP4	6874	NA	NA
LOC138046	6875	NA	NA
CTRC	6876	NA	NA
IL2RG	6877	NA	NA
BHC80	6878	NA	NA
NOL8	6879	NA	NA
FREQ	6880	NA	NA
CHRND	6881	NA	NA
BRIX	6882	NA	NA
PSMA7	6883	NA	NA
MRPS31	6884	NA	NA
SEC23A	6885	NA	NA
SIL	6886	NA	NA
COPA	6887	NA	NA
MGC5576	6888	NA	NA
RNF111	6889	NA	NA
KIAA0562	6890	NA	NA
SETBP1	6891	NA	NA
CKMT2	6892	NA	NA
RGS12	6893	NA	NA
LIG1	6894	NA	NA
RNF5	6895	NA	NA
ONECUT1	6896	NA	NA
ALMS1	6897	NA	NA
MAP3K2	6898	NA	NA
MS4A3	6899	NA	NA
FZD3	6900	NA	NA
OPA1	6901	NA	NA
THEG	6902	NA	NA
BAHD1	6903	NA	NA
NHLH1	6904	NA	NA
MRPS18C	6905	NA	NA
SSX2IP	6906	NA	NA
FCN2	6907	NA	NA
GTF3C5	6908	NA	NA
FLJ21901	6909	NA	NA
NRF1	6910	NA	NA
SEPW1	6911	NA	NA
EDN3	6912	NA	NA
IGSF4B	6913	NA	NA
PRDM1	6914	NA	NA
FLJ22938	6915	NA	NA
HIRIP5	6916	NA	NA
DGAT1	6917	NA	NA
DF	6918	NA	NA
"NARG2"	6919	NA	NA
HNT	6920	NA	NA
FGF18	6921	NA	NA
GTF2I	6922	NA	NA
PCNP	6923	NA	NA
SOAT2	6924	NA	NA
ANAPC5	6925	NA	NA
HNRPC	6926	NA	NA
HRSP12	6927	NA	NA
"NAB2"	6928	NA	NA
KCNA1	6929	NA	NA
KLF1	6930	NA	NA
DNAJB6	6931	NA	NA
METAP1	6932	NA	NA
RANBP3	6933	NA	NA
PRAF2	6934	NA	NA
FLJ20580	6935	NA	NA
GRIN2B	6936	NA	NA
ABCF3	6937	NA	NA
ITGA5	6938	NA	NA
DDX4	6939	NA	NA
MAST1	6940	NA	NA
RPL21	6941	NA	NA
PVRL1	6942	NA	NA
ASB6	6943	NA	NA
FLJ10902	6944	NA	NA
EIF2C1	6945	NA	NA
CGA	6946	NA	NA
BCORL1	6947	NA	NA
RPLP1	6948	NA	NA
RAB5C	6949	NA	NA
MYH2	6950	NA	NA
TREH	6951	NA	NA
BASP1	6952	NA	NA
ARS2	6953	NA	NA
CACNA1B	6954	NA	NA
SFRP5	6955	NA	NA
PCDH12	6956	NA	NA
NEK1	6957	NA	NA
KIF11	6958	NA	NA
PDGFB	6959	NA	NA
ADH1A	6960	NA	NA
ITIH4	6961	NA	NA
FTSJ1	6962	NA	NA
SLC29A2	6963	NA	NA
ATM	6964	NA	NA
ZNF32	6965	NA	NA
GTF3C2	6966	NA	NA
STX10	6967	NA	NA
RAB3IL1	6968	NA	NA
LIMS2	6969	NA	NA
SPTBN1	6970	NA	NA
WASF1	6971	NA	NA
FLJ10292	6972	NA	NA
PTS	6973	NA	NA
SERPINB8	6974	NA	NA
PROS1	6975	NA	NA
TEAD4	6976	NA	NA
KIAA0746	6977	NA	NA
NFIB	6978	NA	NA
SCUBE2	6979	NA	NA
SMARCC2	6980	NA	NA
GC20	6981	NA	NA
KIAA0296	6982	NA	NA
KISS1	6983	NA	NA
FLJ20542	6984	NA	NA
EDAR	6985	NA	NA
FRZB	6986	NA	NA
MTR	6987	NA	NA
SERPINB4	6988	NA	NA
RPS6KB1	6989	NA	NA
DPEP1	6990	NA	NA
MAN2A2	6991	NA	NA
GTF3A	6992	NA	NA
SNRPD2	6993	NA	NA
HIST1H4B	6994	NA	NA
U2AF2	6995	NA	NA
IL3	6996	NA	NA
ACTG1	6997	NA	NA
IRF1	6998	NA	NA
RAC2	6999	NA	NA
ERBP	7000	NA	NA
SLC6A16	7001	NA	NA
POLDIP3	7002	NA	NA
CRLF3	7003	NA	NA
C1RL	7004	NA	NA
CYP2B6	7005	NA	NA
TRIM23	7006	NA	NA
FLJ20533	7007	NA	NA
GH2	7008	NA	NA
GAS	7009	NA	NA
RLN3R1	7010	NA	NA
OPRD1	7011	NA	NA
MRCL3	7012	NA	NA
GP1BB	7013	NA	NA
TYROBP	7014	NA	NA
TAPBPL	7015	NA	NA
CSPG3	7016	NA	NA
LSM4	7017	NA	NA
DMTF1	7018	NA	NA
R3HDM	7019	NA	NA
MAX	7020	NA	NA
DCTN1	7021	NA	NA
RFC3	7022	NA	NA
IQSEC1	7023	NA	NA
LYL1	7024	NA	NA
HNRPH3	7025	NA	NA
PTGIS	7026	NA	NA
SIPA1L1	7027	NA	NA
GNRH1	7028	NA	NA
GNL2	7029	NA	NA
DEFA4	7030	NA	NA
CAP2	7031	NA	NA
ZNF302	7032	NA	NA
GOLPH3L	7033	NA	NA
EDG5	7034	NA	NA
ADRB1	7035	NA	NA
SCAMP5	7036	NA	NA
SLC22A2	7037	NA	NA
ZNF197	7038	NA	NA
RCE1	7039	NA	NA
TSHB	7040	NA	NA
TXNIP	7041	NA	NA
ABCG4	7042	NA	NA
IFNA5	7043	NA	NA
ZZEF1	7044	NA	NA
IL5RA	7045	NA	NA
PNUTL2	7046	NA	NA
TRPM3	7047	NA	NA
GANAB	7048	NA	NA
KIF23	7049	NA	NA
CGI-26	7050	NA	NA
PHACTR4	7051	NA	NA
LZTS1	7052	NA	NA
CTSS	7053	NA	NA
RRAS2	7054	NA	NA
SEPHS1	7055	NA	NA
BAI2	7056	NA	NA
GUCY2C	7057	NA	NA
ATF6	7058	NA	NA
PARP11	7059	NA	NA
FLJ14281	7060	NA	NA
LY6G6C	7061	NA	NA
MS4A5	7062	NA	NA
TAF15	7063	NA	NA
IRS4	7064	NA	NA
SLC23A2	7065	NA	NA
CLPP	7066	NA	NA
HEYL	7067	NA	NA
SKP2	7068	NA	NA
WRN	7069	NA	NA
NKX2-5	7070	NA	NA
CTDP1	7071	NA	NA
OSGEP	7072	NA	NA
FLJ46354	7073	NA	NA
MGP	7074	NA	NA
CD97	7075	NA	NA
FPR1	7076	NA	NA
COPE	7077	NA	NA
TGFA	7078	NA	NA
ITGB7	7079	NA	NA
NKG7	7080	NA	NA
RPS6KA4	7081	NA	NA
GMFG	7082	NA	NA
HSDL2	7083	NA	NA
FHL2	7084	NA	NA
ADRBK2	7085	NA	NA
MAPRE3	7086	NA	NA
ZNF46	7087	NA	NA
POLL	7088	NA	NA
MSH4	7089	NA	NA
PAEP	7090	NA	NA
NDST2	7091	NA	NA
GPR77	7092	NA	NA
CLDN16	7093	NA	NA
THBS2	7094	NA	NA
RAD54B	7095	NA	NA
SCAMP3	7096	NA	NA
